subjid,group,food,taste_rating,health_rating
sub-FCT118,AN,american cheese.jpg,1.0,1.0
sub-FCT118,AN,green beans.jpg,5.0,5.0
sub-FCT118,AN,raisin bran w milk.jpg,2.0,3.0
sub-FCT118,AN,Grapes.jpg,5.0,5.0
sub-FCT118,AN,raisins.jpg,2.0,2.0
sub-FCT118,AN,rigatoni.jpg,2.0,2.0
sub-FCT118,AN,fried eggs.jpg,2.0,2.0
sub-FCT118,AN,salad w chicken.jpg,2.0,1.0
sub-FCT118,AN,grilled chicken strips.jpg,2.0,3.0
sub-FCT118,AN,grilled cheese.jpg,3.0,1.0
sub-FCT118,AN,Tribe humus pita.jpg,2.0,2.0
sub-FCT118,AN,air popcorn.jpg,3.0,3.0
sub-FCT118,AN,baked potato.jpg,3.0,2.0
sub-FCT118,AN,banana.jpg,2.0,3.0
sub-FCT118,AN,yogurt no spoon.jpg,3.0,2.0
sub-FCT118,AN,avacado.jpg,3.0,3.0
sub-FCT118,AN,mashed potato.jpg,2.0,1.0
sub-FCT118,AN,celery and carrot sticks.jpg,4.0,5.0
sub-FCT118,AN,sushi w_condiments.jpg,1.0,3.0
sub-FCT118,AN,kiwi.jpg,4.0,5.0
sub-FCT118,AN,trail mix.jpg,1.0,1.0
sub-FCT118,AN,eggs.jpg,1.0,2.0
sub-FCT118,AN,ice cream sundae 002.jpg,2.0,1.0
sub-FCT118,AN,PB.jpg,2.0,1.0
sub-FCT118,AN,rice cakes.jpg,3.0,3.0
sub-FCT118,AN,bagel plain.jpg,2.0,2.0
sub-FCT118,AN,yogurt pretzels.jpg,2.0,1.0
sub-FCT118,AN,pizza.jpg,3.0,1.0
sub-FCT118,AN,mini muffins.jpg,2.0,1.0
sub-FCT118,AN,peaches.jpg,5.0,5.0
sub-FCT118,AN,hotdog w must.jpg,1.0,1.0
sub-FCT118,AN,doughnuts.jpg,2.0,1.0
sub-FCT118,AN,burger.jpg,1.0,1.0
sub-FCT118,AN,cupcakes am.jpg,2.0,1.0
sub-FCT118,AN,tacos.jpg,1.0,2.0
sub-FCT118,AN,1%milk.jpg,1.0,2.0
sub-FCT118,AN,baby cheese.jpg,1.0,2.0
sub-FCT118,AN,granola w milk.jpg,2.0,2.0
sub-FCT118,AN,bagel and cc.jpg,2.0,2.0
sub-FCT118,AN,lollipops.jpg,1.0,1.0
sub-FCT118,AN,french fries.jpg,2.0,1.0
sub-FCT118,AN,brownie.jpg,2.0,1.0
sub-FCT118,AN,soy chips.jpg,3.0,3.0
sub-FCT118,AN,rigatoni and sauce.jpg,2.0,2.0
sub-FCT118,AN,steak.jpg,1.0,1.0
sub-FCT118,AN,sour patch.jpg,1.0,1.0
sub-FCT118,AN,corn cob.jpg,2.0,3.0
sub-FCT118,AN,cucumber slices.jpg,5.0,5.0
sub-FCT118,AN,Skim milk.jpg,2.0,2.0
sub-FCT118,AN,mac & cheese.jpg,2.0,1.0
sub-FCT118,AN,orange slices.jpg,5.0,5.0
sub-FCT118,AN,cherry tomato.jpg,5.0,5.0
sub-FCT118,AN,Whole milk.jpg,1.0,
sub-FCT118,AN,apple slices.jpg,5.0,5.0
sub-FCT118,AN,reeses.jpg,2.0,1.0
sub-FCT118,AN,seaweed.jpg,3.0,5.0
sub-FCT118,AN,mozarella sticks.jpg,1.0,1.0
sub-FCT118,AN,broccoli cauliflower.jpg,5.0,5.0
sub-FCT118,AN,Cheese nachos.jpg,1.0,1.0
sub-FCT118,AN,chicken nuggets2.jpg,1.0,1.0
sub-FCT118,AN,mushrooms.jpg,5.0,5.0
sub-FCT118,AN,turkey sandwich.jpg,2.0,2.0
sub-FCT118,AN,yellow popcorn.jpg,2.0,1.0
sub-FCT118,AN,string cheese.jpg,,
sub-FCT118,AN,m_and_m.jpg,2.0,1.0
sub-FCT118,AN,cherries.jpg,5.0,5.0
sub-FCT118,AN,ritz.jpg,2.0,1.0
sub-FCT118,AN,pickles.jpg,5.0,3.0
sub-FCT118,AN,saltines.jpg,2.0,2.0
sub-FCT118,AN,froot loops w milk.jpg,1.0,1.0
sub-FCT118,AN,baguette oil.jpg,2.0,2.0
sub-FCT118,AN,cookies.jpg,2.0,1.0
sub-FCT119,AN,orange slices.jpg,3.0,5.0
sub-FCT119,AN,Grapes.jpg,4.0,4.0
sub-FCT119,AN,baguette oil.jpg,3.0,1.0
sub-FCT119,AN,doughnuts.jpg,3.0,1.0
sub-FCT119,AN,burger.jpg,1.0,1.0
sub-FCT119,AN,mac & cheese.jpg,5.0,1.0
sub-FCT119,AN,cucumber slices.jpg,3.0,5.0
sub-FCT119,AN,turkey sandwich.jpg,3.0,1.0
sub-FCT119,AN,mushrooms.jpg,3.0,3.0
sub-FCT119,AN,raisins.jpg,2.0,2.0
sub-FCT119,AN,froot loops w milk.jpg,4.0,1.0
sub-FCT119,AN,grilled chicken strips.jpg,4.0,2.0
sub-FCT119,AN,kiwi.jpg,5.0,5.0
sub-FCT119,AN,PB.jpg,5.0,1.0
sub-FCT119,AN,sour patch.jpg,5.0,3.0
sub-FCT119,AN,Whole milk.jpg,4.0,1.0
sub-FCT119,AN,broccoli cauliflower.jpg,4.0,5.0
sub-FCT119,AN,baked potato.jpg,2.0,4.0
sub-FCT119,AN,green beans.jpg,2.0,3.0
sub-FCT119,AN,string cheese.jpg,4.0,1.0
sub-FCT119,AN,corn cob.jpg,1.0,1.0
sub-FCT119,AN,baby cheese.jpg,4.0,1.0
sub-FCT119,AN,american cheese.jpg,4.0,1.0
sub-FCT119,AN,soup with spoon.jpg,4.0,2.0
sub-FCT119,AN,sushi w_condiments.jpg,5.0,4.0
sub-FCT119,AN,mini muffins.jpg,5.0,1.0
sub-FCT119,AN,seaweed.jpg,4.0,5.0
sub-FCT119,AN,mozarella sticks.jpg,4.0,1.0
sub-FCT119,AN,cookies.jpg,5.0,1.0
sub-FCT119,AN,steak.jpg,1.0,1.0
sub-FCT119,AN,granola w milk.jpg,1.0,2.0
sub-FCT119,AN,soy chips.jpg,3.0,3.0
sub-FCT119,AN,1%milk.jpg,2.0,1.0
sub-FCT119,AN,rice cakes.jpg,4.0,5.0
sub-FCT119,AN,yogurt pretzels.jpg,5.0,1.0
sub-FCT119,AN,Cheese nachos.jpg,5.0,1.0
sub-FCT119,AN,chicken nuggets2.jpg,,1.0
sub-FCT119,AN,cherry tomato.jpg,5.0,4.0
sub-FCT119,AN,Pretzels.jpg,1.0,1.0
sub-FCT119,AN,grilled cheese.jpg,5.0,1.0
sub-FCT119,AN,Hershey Kisses.jpg,4.0,1.0
sub-FCT119,AN,Tribe humus pita.jpg,5.0,3.0
sub-FCT119,AN,rigatoni.jpg,1.0,2.0
sub-FCT119,AN,m_and_m.jpg,5.0,1.0
sub-FCT119,AN,mashed potato.jpg,5.0,1.0
sub-FCT119,AN,avacado.jpg,4.0,1.0
sub-FCT119,AN,ice cream sundae 002.jpg,1.0,1.0
sub-FCT119,AN,rigatoni and sauce.jpg,5.0,1.0
sub-FCT119,AN,bagel and cc.jpg,5.0,1.0
sub-FCT119,AN,peaches.jpg,5.0,5.0
sub-FCT119,AN,eggs.jpg,5.0,3.0
sub-FCT119,AN,reeses.jpg,1.0,1.0
sub-FCT119,AN,cherries.jpg,1.0,3.0
sub-FCT119,AN,ritz.jpg,5.0,2.0
sub-FCT119,AN,salad w chicken.jpg,5.0,2.0
sub-FCT119,AN,air popcorn.jpg,3.0,4.0
sub-FCT119,AN,raisin bran w milk.jpg,1.0,2.0
sub-FCT119,AN,yogurt no spoon.jpg,5.0,3.0
sub-FCT119,AN,yellow popcorn.jpg,5.0,1.0
sub-FCT119,AN,pizza.jpg,5.0,1.0
sub-FCT119,AN,strawberries.jpg,5.0,4.0
sub-FCT119,AN,french fries.jpg,1.0,1.0
sub-FCT119,AN,bagel plain.jpg,1.0,1.0
sub-FCT119,AN,tacos.jpg,1.0,1.0
sub-FCT119,AN,Skim milk.jpg,3.0,3.0
sub-FCT119,AN,hotdog w must.jpg,3.0,1.0
sub-FCT119,AN,pickles.jpg,5.0,5.0
sub-FCT119,AN,apple slices.jpg,4.0,4.0
sub-FCT119,AN,banana.jpg,5.0,1.0
sub-FCT119,AN,lollipops.jpg,4.0,4.0
sub-FCT119,AN,brownie.jpg,5.0,1.0
sub-FCT119,AN,trail mix.jpg,3.0,1.0
sub-FCT119,AN,fried eggs.jpg,2.0,1.0
sub-FCT119,AN,celery and carrot sticks.jpg,4.0,5.0
sub-FCT119,AN,saltines.jpg,4.0,2.0
sub-FCT119,AN,cupcakes am.jpg,4.0,1.0
sub-FCT120,AN,Whole milk.jpg,2.0,2.0
sub-FCT120,AN,strawberries.jpg,,5.0
sub-FCT120,AN,air popcorn.jpg,5.0,4.0
sub-FCT120,AN,cupcakes am.jpg,2.0,1.0
sub-FCT120,AN,cherry tomato.jpg,2.0,5.0
sub-FCT120,AN,broccoli cauliflower.jpg,5.0,5.0
sub-FCT120,AN,raisin bran w milk.jpg,,3.0
sub-FCT120,AN,avacado.jpg,1.0,3.0
sub-FCT120,AN,mac & cheese.jpg,,1.0
sub-FCT120,AN,ritz.jpg,5.0,2.0
sub-FCT120,AN,american cheese.jpg,2.0,1.0
sub-FCT120,AN,celery and carrot sticks.jpg,5.0,5.0
sub-FCT120,AN,Hershey Kisses.jpg,5.0,1.0
sub-FCT120,AN,banana.jpg,1.0,3.0
sub-FCT120,AN,ice cream sundae 002.jpg,3.0,1.0
sub-FCT120,AN,bagel plain.jpg,3.0,1.0
sub-FCT120,AN,corn cob.jpg,1.0,3.0
sub-FCT120,AN,hotdog w must.jpg,1.0,1.0
sub-FCT120,AN,froot loops w milk.jpg,,1.0
sub-FCT120,AN,french fries.jpg,1.0,1.0
sub-FCT120,AN,grilled chicken strips.jpg,2.0,4.0
sub-FCT120,AN,rigatoni.jpg,1.0,1.0
sub-FCT120,AN,salad w chicken.jpg,,1.0
sub-FCT120,AN,doughnuts.jpg,3.0,1.0
sub-FCT120,AN,Pretzels.jpg,3.0,2.0
sub-FCT120,AN,mashed potato.jpg,2.0,1.0
sub-FCT120,AN,apple slices.jpg,5.0,5.0
sub-FCT120,AN,chicken nuggets2.jpg,2.0,1.0
sub-FCT120,AN,Grapes.jpg,5.0,5.0
sub-FCT120,AN,yogurt pretzels.jpg,5.0,1.0
sub-FCT120,AN,eggs.jpg,5.0,3.0
sub-FCT120,AN,Cheese nachos.jpg,2.0,1.0
sub-FCT120,AN,bagel and cc.jpg,5.0,1.0
sub-FCT120,AN,raisins.jpg,1.0,3.0
sub-FCT120,AN,mini muffins.jpg,1.0,1.0
sub-FCT120,AN,lollipops.jpg,,1.0
sub-FCT120,AN,cucumber slices.jpg,2.0,5.0
sub-FCT120,AN,fried eggs.jpg,1.0,1.0
sub-FCT120,AN,seaweed.jpg,1.0,5.0
sub-FCT120,AN,yellow popcorn.jpg,5.0,2.0
sub-FCT120,AN,reeses.jpg,5.0,1.0
sub-FCT120,AN,pizza.jpg,,1.0
sub-FCT120,AN,brownie.jpg,2.0,1.0
sub-FCT120,AN,trail mix.jpg,,2.0
sub-FCT120,AN,rigatoni and sauce.jpg,2.0,1.0
sub-FCT120,AN,saltines.jpg,2.0,3.0
sub-FCT120,AN,cookies.jpg,5.0,2.0
sub-FCT120,AN,steak.jpg,1.0,3.0
sub-FCT120,AN,yogurt no spoon.jpg,2.0,4.0
sub-FCT120,AN,turkey sandwich.jpg,3.0,2.0
sub-FCT120,AN,soy chips.jpg,5.0,3.0
sub-FCT120,AN,Tribe humus pita.jpg,5.0,3.0
sub-FCT120,AN,tacos.jpg,,2.0
sub-FCT120,AN,mozarella sticks.jpg,1.0,1.0
sub-FCT120,AN,green beans.jpg,2.0,5.0
sub-FCT120,AN,sour patch.jpg,,1.0
sub-FCT120,AN,soup with spoon.jpg,5.0,4.0
sub-FCT120,AN,pickles.jpg,,2.0
sub-FCT120,AN,PB.jpg,5.0,1.0
sub-FCT120,AN,1%milk.jpg,1.0,4.0
sub-FCT120,AN,Skim milk.jpg,1.0,4.0
sub-FCT120,AN,rice cakes.jpg,1.0,4.0
sub-FCT120,AN,mushrooms.jpg,3.0,5.0
sub-FCT120,AN,burger.jpg,5.0,2.0
sub-FCT120,AN,peaches.jpg,,5.0
sub-FCT120,AN,kiwi.jpg,,5.0
sub-FCT120,AN,sushi w_condiments.jpg,5.0,4.0
sub-FCT120,AN,cherries.jpg,,5.0
sub-FCT120,AN,baked potato.jpg,5.0,3.0
sub-FCT120,AN,grilled cheese.jpg,,1.0
sub-FCT120,AN,granola w milk.jpg,,3.0
sub-FCT120,AN,baby cheese.jpg,,2.0
sub-FCT120,AN,m_and_m.jpg,,1.0
sub-FCT120,AN,baguette oil.jpg,5.0,1.0
sub-FCT120,AN,orange slices.jpg,,5.0
sub-FCT120,AN,string cheese.jpg,2.0,1.0
sub-FCT121,AN,orange slices.jpg,2.0,5.0
sub-FCT121,AN,Grapes.jpg,5.0,5.0
sub-FCT121,AN,baguette oil.jpg,4.0,1.0
sub-FCT121,AN,doughnuts.jpg,4.0,1.0
sub-FCT121,AN,burger.jpg,2.0,3.0
sub-FCT121,AN,mac & cheese.jpg,5.0,1.0
sub-FCT121,AN,cucumber slices.jpg,4.0,5.0
sub-FCT121,AN,turkey sandwich.jpg,3.0,4.0
sub-FCT121,AN,mushrooms.jpg,4.0,5.0
sub-FCT121,AN,raisins.jpg,2.0,4.0
sub-FCT121,AN,froot loops w milk.jpg,2.0,3.0
sub-FCT121,AN,grilled chicken strips.jpg,1.0,4.0
sub-FCT121,AN,kiwi.jpg,1.0,4.0
sub-FCT121,AN,PB.jpg,5.0,1.0
sub-FCT121,AN,sour patch.jpg,3.0,1.0
sub-FCT121,AN,Whole milk.jpg,4.0,5.0
sub-FCT121,AN,broccoli cauliflower.jpg,4.0,5.0
sub-FCT121,AN,baked potato.jpg,3.0,5.0
sub-FCT121,AN,green beans.jpg,2.0,5.0
sub-FCT121,AN,string cheese.jpg,1.0,3.0
sub-FCT121,AN,corn cob.jpg,4.0,4.0
sub-FCT121,AN,baby cheese.jpg,2.0,4.0
sub-FCT121,AN,american cheese.jpg,2.0,2.0
sub-FCT121,AN,soup with spoon.jpg,3.0,5.0
sub-FCT121,AN,sushi w_condiments.jpg,3.0,4.0
sub-FCT121,AN,mini muffins.jpg,5.0,2.0
sub-FCT121,AN,seaweed.jpg,5.0,4.0
sub-FCT121,AN,mozarella sticks.jpg,3.0,2.0
sub-FCT121,AN,cookies.jpg,3.0,3.0
sub-FCT121,AN,steak.jpg,2.0,4.0
sub-FCT121,AN,granola w milk.jpg,3.0,3.0
sub-FCT121,AN,soy chips.jpg,4.0,5.0
sub-FCT121,AN,1%milk.jpg,3.0,5.0
sub-FCT121,AN,rice cakes.jpg,2.0,
sub-FCT121,AN,yogurt pretzels.jpg,4.0,2.0
sub-FCT121,AN,Cheese nachos.jpg,5.0,1.0
sub-FCT121,AN,chicken nuggets2.jpg,3.0,2.0
sub-FCT121,AN,cherry tomato.jpg,4.0,4.0
sub-FCT121,AN,Pretzels.jpg,4.0,3.0
sub-FCT121,AN,grilled cheese.jpg,4.0,1.0
sub-FCT121,AN,Hershey Kisses.jpg,2.0,2.0
sub-FCT121,AN,Tribe humus pita.jpg,3.0,3.0
sub-FCT121,AN,rigatoni.jpg,4.0,3.0
sub-FCT121,AN,m_and_m.jpg,2.0,1.0
sub-FCT121,AN,mashed potato.jpg,4.0,3.0
sub-FCT121,AN,avacado.jpg,5.0,3.0
sub-FCT121,AN,ice cream sundae 002.jpg,3.0,3.0
sub-FCT121,AN,rigatoni and sauce.jpg,4.0,2.0
sub-FCT121,AN,bagel and cc.jpg,4.0,1.0
sub-FCT121,AN,peaches.jpg,3.0,5.0
sub-FCT121,AN,eggs.jpg,4.0,4.0
sub-FCT121,AN,reeses.jpg,5.0,1.0
sub-FCT121,AN,cherries.jpg,3.0,5.0
sub-FCT121,AN,ritz.jpg,4.0,2.0
sub-FCT121,AN,salad w chicken.jpg,2.0,4.0
sub-FCT121,AN,air popcorn.jpg,1.0,5.0
sub-FCT121,AN,raisin bran w milk.jpg,3.0,4.0
sub-FCT121,AN,yogurt no spoon.jpg,2.0,4.0
sub-FCT121,AN,yellow popcorn.jpg,4.0,2.0
sub-FCT121,AN,pizza.jpg,4.0,2.0
sub-FCT121,AN,strawberries.jpg,3.0,4.0
sub-FCT121,AN,french fries.jpg,5.0,3.0
sub-FCT121,AN,bagel plain.jpg,4.0,3.0
sub-FCT121,AN,tacos.jpg,4.0,2.0
sub-FCT121,AN,Skim milk.jpg,1.0,4.0
sub-FCT121,AN,hotdog w must.jpg,4.0,2.0
sub-FCT121,AN,pickles.jpg,4.0,3.0
sub-FCT121,AN,apple slices.jpg,4.0,4.0
sub-FCT121,AN,banana.jpg,4.0,4.0
sub-FCT121,AN,lollipops.jpg,2.0,3.0
sub-FCT121,AN,brownie.jpg,2.0,1.0
sub-FCT121,AN,trail mix.jpg,4.0,2.0
sub-FCT121,AN,fried eggs.jpg,3.0,3.0
sub-FCT121,AN,celery and carrot sticks.jpg,2.0,5.0
sub-FCT121,AN,saltines.jpg,3.0,3.0
sub-FCT121,AN,cupcakes am.jpg,4.0,1.0
